"cellline","organelle","real","ch1","ch2"
"HeLa","PM",2.47500331935459,0.209946285462606,0.345333884720663
"HeLa","PM",2.5401349856534,0.308978274815446,0.39721549398397
"HeLa","PM",2.6052666519522,0.384470658074894,0.433398318268644
"HeLa","PM",2.670398318251,0.505864555107668,0.502065733246687
"HeLa","PM",2.73552998454981,0.595819649371415,0.506945511116362
"HeLa","PM",2.80066165084861,0.558329583209659,0.503901065359091
"HeLa","PM",2.86579331714742,0.503226702157199,0.499446643429629
"HeLa","PM",2.93092498344622,0.422788943039611,0.532612591323526
"HeLa","PM",2.99605664974503,0.322765963558373,0.51812291998976
"HeLa","PM",3.06118831604384,0.264431592956789,0.639656564463087
"HeLa","PM",3.12631998234264,0.240197815034326,0.635800791634666
"HeLa","PM",3.19145164864144,0.189638168918337,0.528126661546641
"HeLa","PM",3.25658331494025,0.123672695588897,0.443996770445639
"RPE1","Golgi",8.72764328403987,0.113877920813501,0.28904794633626
"RPE1","Golgi",8.79277495033867,0.123864128083081,0.345668156415423
"RPE1","Golgi",8.85790661663748,0.10694324246358,0.334721605884371
"RPE1","Golgi",8.92303828293628,0.110733989614885,0.313598943398524
"RPE1","Golgi",8.98816994923509,0.129487144814655,0.328566293429377
"RPE1","Golgi",0,0.130415675032453,0.29194353083335
"RPE1","Golgi",0.065131666298805,0.159520139189384,0.356340721191393
"RPE1","Golgi",0.13026333259761,0.190332918649935,0.344086298487575
"RPE1","Golgi",0.195394998896415,0.230836668830232,0.342277289976454
"RPE1","Golgi",0.26052666519522,0.293909112216933,0.390826629073635
"RPE1","Golgi",0.325658331494025,0.322734115822876,0.340474135861808
"RPE1","Golgi",0.39078999779283,0.387584739650945,0.399897430973738
"RPE1","Golgi",0.455921664091635,0.429542135439204,0.433186700216261
"RPE1","Golgi",0.52105333039044,0.389056414971874,0.366832970555898
"RPE1","Golgi",0.586184996689245,0.345525926727247,0.391394505531819
"RPE1","Golgi",0.65131666298805,0.338320802682821,0.421241389646383
"RPE1","Golgi",0.716448329286855,0.274123755949805,0.346343753768768
"RPE1","Golgi",0.78157999558566,0.220183362180874,0.345744263569613
"RPE1","Golgi",0.846711661884465,0.169075887061878,0.399790880957873
"RPE1","Golgi",0.91184332818327,0.180648709072552,0.412079259161252
"RPE1","Golgi",0.976974994482075,0.145076085388721,0.380976021562913
"RPE1","Golgi",1.04210666078088,0.162920993797779,0.43117161694918
"RPE1","Golgi",1.10723832707969,0.197003912447714,0.498609580836921
"RPE1","Golgi",1.17236999337849,0.225024340112505,0.542176828532923
"RPE1","Golgi",1.2375016596773,0.255801060147122,0.524864207273736
"RPE1","Golgi",1.3026333259761,0.227478634790134,0.51898405145312
"RPE1","Golgi",1.3677649922749,0.206129200923121,0.520760275343975
"RPE1","Golgi",1.43289665857371,0.184283949949517,0.48983266963992
"RPE1","Golgi",1.49802832487252,0.211907723929035,0.423577293840355
"RPE1","Golgi",1.56315999117132,0.23165927448435,0.420527153276296
"RPE1","Golgi",1.62829165747012,0.393318188374441,0.43093392845225
"RPE1","Golgi",1.69342332376893,0.485993166738785,0.466711316197125
"RPE1","Golgi",1.75855499006774,0.546503137170056,0.48367618630563
"RPE1","Golgi",1.82368665636654,0.497854464156931,0.436892533185646
"RPE1","Golgi",1.88881832266534,0.484086524592528,0.434474667441008
"RPE1","Golgi",1.95394998896415,0.417773240300014,0.414067412204543
"RPE1","Golgi",2.01908165526295,0.354358232366941,0.388289333640884
"RPE1","Golgi",2.08421332156176,0.282275439924996,0.404729649825129
"RPE1","Golgi",2.14934498786057,0.23028901629886,0.367145595327723
"RPE1","Golgi",2.21447665415937,0.180114578825905,0.417779099570404
"RPE1","Golgi",2.27960832045818,0.146847504687725,0.437596231642076
"RPE1","Golgi",2.34473998675698,0.169024051637098,0.480919936444672
"RPE1","Golgi",2.40987165305578,0.151911600317323,0.464808637342385
"RPE1","Golgi",2.47500331935459,0.210158841771239,0.471290625120747
"RPE1","Golgi",2.5401349856534,0.21655037501803,0.473459093575502
"RPE1","Golgi",2.6052666519522,0.36793685994519,0.475746991718371
"RPE1","Golgi",2.670398318251,0.561947840040386,0.505057613115722
"RPE1","Golgi",2.73552998454981,0.749373467474398,0.463201020070042
"RPE1","Golgi",2.80066165084861,0.667534346603202,0.494851058299251
"RPE1","Golgi",2.86579331714742,0.792635763738641,0.50912056427015
"RPE1","Golgi",2.93092498344622,0.968964102841483,0.515206794846726
"RPE1","Golgi",2.99605664974503,1,0.526769227887066
"RPE1","Golgi",3.06118831604384,0.88966717149863,0.538264920807579
"RPE1","Golgi",3.12631998234264,0.893286636376749,0.529514939834367
"RPE1","Golgi",3.19145164864144,0.880523853310255,0.531565149480305
"RPE1","Golgi",3.25658331494025,0.751798463868455,0.520645529173043
"RPE1","Golgi",3.32171498123905,0.656545236549834,0.530153069050265
"RPE1","Golgi",3.38684664753786,0.49661041396221,0.520009741715736
"RPE1","Golgi",3.45197831383667,0.476063302322227,0.550659849026824
"RPE1","Golgi",3.51710998013547,0.336384862252993,0.522645391009286
"RPE1","Golgi",3.58224164643427,0.250915007933074,0.483223056018378
"RPE1","Golgi",3.64737331273308,0.244782651810183,0.501754562623894
"RPE1","Golgi",3.71250497903188,0.221722648925429,0.495102797347724
"RPE1","Golgi",3.77763664533069,0.197774682677052,0.504015530542972
"RPE1","Golgi",3.8427683116295,0.218139243473244,0.480587406724828
"RPE1","Golgi",3.9078999779283,0.234972234242031,0.489243717354422
"RPE1","Golgi",3.9730316442271,0.204867121015433,0.48633876582297
"RPE1","Golgi",4.03816331052591,0.171219169190826,0.507271745862991
"RPE1","Golgi",4.10329497682472,0.154667892687148,0.517710134779916
"RPE1","Golgi",4.16842664312352,0.156707503966537,0.522493176700907
"RPE1","Golgi",4.23355830942232,0.163543018895139,0.526594766872078
"RPE1","Golgi",4.29868997572113,0.169560435597865,0.549567418644379
"RPE1","Golgi",4.36382164201993,0.181624567286889,0.57908879831487
"RPE1","Golgi",4.42895330831874,0.163930657723929,0.588412510142742
"RPE1","Golgi",4.49408497461754,0.194763720611568,0.619865840650353
"RPE1","Golgi",4.55921664091635,0.233644796624838,0.630691790613997
"RPE1","Golgi",4.62434830721515,0.261180675753642,0.620560172072421
"RPE1","Golgi",4.68947997351396,0.25662141208712,0.602740560078402
"RPE1","Golgi",4.75461163981277,0.239554035049762,0.583944434752166
"RPE1","Golgi",4.81974330611157,0.233719169190826,0.540544622795381
"RPE1","Golgi",4.88487497241038,0.217463129236983,0.499566189221119
"RPE1","Golgi",4.95000663870918,0.188712498197029,0.478052453050667
"RPE1","Golgi",5.01513830500798,0.171388197749892,0.462609726025954
"RPE1","Golgi",5.08026997130679,0.172999603346315,0.468032068042138
"RPE1","Golgi",5.14540163760559,0.164322803980961,0.461677706106955
"RPE1","Golgi",5.2105333039044,0.170585875522862,0.438698029058882
"RPE1","Golgi",5.2756649702032,0.154478580700995,0.428256127504072
"RPE1","Golgi",5.34079663650201,0.154059389874513,0.422861886590973
"RPE1","Golgi",5.40592830280081,0.167696614019905,0.43644057377769
"RPE1","Golgi",5.47105996909962,0.160070045434877,0.452071812368935
"RPE1","Golgi",5.53619163539843,0.155078068657147,0.45953616787599
"RPE1","Golgi",5.60132330169723,0.171938103995384,0.463933990508852
"RPE1","Golgi",5.66645496799604,0.196956584451175,0.451525011738065
"RPE1","Golgi",5.73158663429484,0.196900241598154,0.446785292350997
"RPE1","Golgi",5.79671830059365,0.200235738497043,0.438439264734638
"RPE1","Golgi",5.86184996689245,0.189645535843069,0.470737970093401
"RPE1","Golgi",5.92698163319125,0.173617121015433,0.471833913113731
"RPE1","Golgi",5.99211329949006,0.166754561517381,0.47096863331456
"RPE1","Golgi",6.05724496578886,0.140372584018462,0.482132967394524
"RPE1","Golgi",6.12237663208767,0.14432334487235,0.432591893534287
"RPE1","Golgi",6.18750829838647,0.124254020625992,0.440099571575266
"RPE1","Golgi",6.25263996468528,0.130082125342564,0.46019068940202
"RPE1","Golgi",6.31777163098409,0.113959054521852,0.427849832388629
"RPE1","Golgi",6.38290329728289,0.134817178710515,0.424737635221923
"RPE1","Golgi",6.4480349635817,0.141215473099668,0.406255305546806
"RPE1","Golgi",6.5131666298805,0.143482709505265,0.43529077030978
"RPE1","Golgi",6.5782982961793,0.146453104716573,0.411187049138291
"RPE1","Golgi",6.64342996247811,0.138630463003029,0.397179820129523
"RPE1","Golgi",6.70856162877691,0.120093664358863,0.409310129628047
"RPE1","Golgi",6.77369329507572,0.115665116111351,0.429565170556133
"RPE1","Golgi",6.83882496137452,0.126771419299005,0.3917668451477
"RPE1","Golgi",6.90395662767333,0.124127812635223,0.359009155105209
"RPE1","Golgi",6.96908829397213,0.112694720900043,0.359660163993354
"RPE1","Golgi",7.03421996027094,0.133336488533103,0.334727460280847
"RPE1","Golgi",7.09935162656974,0.134145571902495,0.333747434310744
"RPE1","Golgi",7.16448329286855,0.155981808019616,0.351761412267771
"RPE1","Golgi",7.22961495916736,0.176093952834271,0.383047307036165
"RPE1","Golgi",7.29474662546616,0.177966789268715,0.388155853401229
"RPE1","Golgi",7.35987829176497,0.181680910139911,0.384828214444201
"RPE1","Golgi",7.42500995806377,0.216331764748305,0.40940497085096
"RPE1","Golgi",7.49014162436258,0.239718556180586,0.408797284496738
"RPE1","Golgi",7.55527329066138,0.243854121592384,0.414881173314724
"RPE1","Golgi",7.62040495696018,0.304859909130247,0.428929383098826
"RPE1","Golgi",7.68553662325899,0.321264694216068,0.422599609628843
"RPE1","Golgi",7.7506682895578,0.329542586182028,0.424854723151445
"RPE1","Golgi",7.8157999558566,0.317295903649214,0.41360959840011
"RPE1","Golgi",7.8809316221554,0.328136268570604,0.388930975494667
"RPE1","Golgi",7.94606328845421,0.267452762152027,0.373338375920165
"RPE1","Golgi",8.01119495475301,0.225653126352228,0.343391967065507
"RPE1","Golgi",8.07632662105182,0.198374170633204,0.326744405246008
"RPE1","Golgi",8.14145828735063,0.14913727823453,0.33988284181772
"RPE1","Golgi",8.20658995364943,0.138121123611712,0.362784069953013
"RPE1","Golgi",8.27172161994823,0.132723478292226,0.350000409807753
"RPE1","Golgi",8.33685328624704,0.107184389874513,0.323437842116294
"RPE1","Golgi",8.40198495254585,0.114973225876244,0.326279566165804
"RPE1","Golgi",8.46711661884465,0.139737036636377,0.349763892190118
"RPE1","Golgi",8.53224828514345,0.141008131400548,0.377964520015596
"RPE1","Golgi",8.59737995144226,0.116893390307226,0.359580544201279
"RPE1","Golgi",8.66251161774107,0.120720196884466,0.353346782833504
"RPE1","Mitochondria",3.22401748179085,0.0146012083963635,0.170948188468285
"RPE1","Mitochondria",3.28914914808965,0.00179208806493123,0.303411055538496
"RPE1","Mitochondria",3.35428081438846,0.00367927864740444,0.343011100968758
"RPE1","Mitochondria",3.41941248068726,0.0124762615200354,0.416460898425505
"RPE1","Mitochondria",3.48454414698607,0.024236282204833,0.516331758698002
"RPE1","Mitochondria",3.54967581328487,0.0114420216417666,0.502530213227778
"RPE1","Mitochondria",3.61480747958368,0.0126545787404266,0.492527142478557
"RPE1","Mitochondria",3.67993914588248,0.0229226786812847,0.397384394704851
"RPE1","Mitochondria",3.74507081218129,0.0313689710204797,0.344668464246804
"RPE1","Mitochondria",3.81020247848009,0.0192463719875535,0.320788130923286
"RPE1","Mitochondria",3.8753341447789,0.0154749627762802,0.277591523049548
"RPE1","Mitochondria",3.9404658110777,0.0166191649404569,0.251574284788854
"RPE1","Mitochondria",4.00559747737651,0.00926952350666758,0.283308164407072
"RPE1","Mitochondria",4.07072914367531,0.0105682672618499,0.324531921069126
"RPE1","Mitochondria",4.13586080997412,0.0207709842218979,0.383010764448296
"RPE1","Mitochondria",4.20099247627292,0.0226343991749857,0.412675043221847
"RPE1","Mitochondria",4.26612414257173,0.0138790236537793,0.326685652029429
"RPE1","Mitochondria",0.0325658331494025,0.0231039678553491,0.376217257610621
"RPE1","Mitochondria",0.0976974994482075,0.0484636485486464,0.368128146992138
"RPE1","Mitochondria",0.162829165747013,0.0599383616808181,0.412763379843266
"RPE1","Mitochondria",0.227960832045817,0.0678942816639374,0.367366769445625
"RPE1","Mitochondria",0.293092498344622,0.0709821415303778,0.457125189818573
"RPE1","Mitochondria",0.358224164643427,0.129175966405036,0.522700408451711
"RPE1","Mitochondria",0.423355830942233,0.21254223889158,0.544191446491143
"RPE1","Mitochondria",0.488487497241038,0.239762362584292,0.586378492977239
"RPE1","Mitochondria",0.553619163539843,0.305290969124373,0.616547552444611
"RPE1","Mitochondria",0.618750829838647,0.379753268406052,0.592511578407165
"RPE1","Mitochondria",0.683882496137452,0.420142118824652,0.541840009759093
"RPE1","Mitochondria",0.749014162436258,0.429836631706585,0.552827402861265
"RPE1","Mitochondria",0.814145828735062,0.34774829929951,0.526019341513585
"RPE1","Mitochondria",0.879277495033868,0.253234228584845,0.435209294695176
"RPE1","Mitochondria",0.944409161332672,0.169124967680004,0.424360716283805
"RPE1","Mitochondria",1.00954082763148,0.131907191830694,0.444518291990392
"RPE1","Mitochondria",1.07467249393028,0.0816573991244624,0.388891459531311
"RPE1","Mitochondria",1.13980416022909,0.0625031577007777,0.464692693720108
"RPE1","Mitochondria",1.20493582652789,0.0498485789603512,0.474455993639763
"RPE1","Mitochondria",1.2700674928267,0.0501130828372647,0.482103421151152
"RPE1","Mitochondria",1.3351991591255,0.05216075891809,0.510867507687389
"RPE1","Mitochondria",1.40033082542431,0.0646994314652623,0.61353148779903
"RPE1","Mitochondria",1.46546249172311,0.12047705800362,0.572640045093742
"RPE1","Mitochondria",1.53059415802192,0.170465318786611,0.63709633318891
"RPE1","Mitochondria",1.59572582432072,0.188264349335323,0.704190100409293
"RPE1","Mitochondria",1.66085749061953,0.244862235087479,0.711126628443551
"RPE1","Mitochondria",1.72598915691833,0.370920622089343,0.749288048896423
"RPE1","Mitochondria",1.79112082321714,0.377955236433774,0.709784753099143
"RPE1","Mitochondria",1.85625248951594,0.432199334876768,0.652597306994999
"RPE1","Mitochondria",1.92138415581475,0.397252131633772,0.717024149549694
"RPE1","Mitochondria",1.98651582211355,0.345343988777903,0.759644466131319
"RPE1","Mitochondria",2.05164748841236,0.254045571937625,0.745060510585672
"RPE1","Mitochondria",2.11677915471116,0.135663741273601,0.767910249992639
"RPE1","Mitochondria",2.18191082100997,0.0998873629557862,0.854585301627497
"RPE1","Mitochondria",2.24704248730877,0.0696833977751954,0.750655163275522
"RPE1","Mitochondria",2.31217415360758,0.0490550673296105,0.707029491812037
"RPE1","Mitochondria",2.37730581990638,0.0401184026343397,0.624030926230508
"RPE1","Mitochondria",2.44243748620519,0.0380380350631094,0.628704354154135
"RPE1","Mitochondria",2.50756915250399,0.0440294936682527,0.575828576476378
"RPE1","Mitochondria",2.5727008188028,0.0475958380760761,0.446617338375532
"RPE1","Mitochondria",2.6378324851016,0.0742720942465949,0.384533519541323
"RPE1","Mitochondria",2.70296415140041,0.0978040234308828,0.407231824740143
"RPE1","Mitochondria",2.76809581769921,0.0946745562130178,0.3343835576102
"RPE1","Mitochondria",2.83322748399802,0.0941782399495957,0.302498243783836
"RPE1","Mitochondria",2.89835915029682,0.0685391956110188,0.196023169433846
"RPE1","Mitochondria",2.96349081659563,0.0486419657690376,0.177678597719233
"RPE1","Mitochondria",3.02862248289443,0.0214307579373453,0.0803526734447497
"RPE1","Mitochondria",3.09375414919324,0.0345875968485403,0.100838356602321
"RPE1","Mitochondria",3.15888581549204,0.0244294591935901,0.0499438431478124
"RPE1","PM",4.03816331052591,0.0043315448245026,0.375135280475918
"RPE1","PM",4.10329497682472,0.0275448990237722,0.31897959869593
"RPE1","PM",4.16842664312352,0.0435483269990312,0.335912344973616
"RPE1","PM",4.23355830942232,0.0356211342126835,0.317809968742648
"RPE1","PM",4.29868997572113,0.00877487145092772,0.335455248210264
"RPE1","PM",0,0.0455603994336388,0.357234564581723
"RPE1","PM",0.065131666298805,0.0406885758998435,0.389701878802138
"RPE1","PM",0.13026333259761,0.0341307101870482,0.36744529963365
"RPE1","PM",0.195394998896415,0.0346803040465012,0.391893254461735
"RPE1","PM",0.26052666519522,0.0239399359117668,0.398675763788525
"RPE1","PM",0.325658331494025,0.0348479767493852,0.423527039290156
"RPE1","PM",0.39078999779283,0.00757321708025936,0.400846973414446
"RPE1","PM",0.455921664091635,0.0395614427304568,0.412408832722751
"RPE1","PM",0.52105333039044,0.0379312914524182,0.421154169327463
"RPE1","PM",0.586184996689245,0.038518145912512,0.389049843713239
"RPE1","PM",0.65131666298805,0.13600119233922,0.329304607938695
"RPE1","PM",0.716448329286855,0.152507638423131,0.310267872147347
"RPE1","PM",0.78157999558566,0.279594232059021,0.309340234598192
"RPE1","PM",0.846711661884465,0.280013413816231,0.323456458172285
"RPE1","PM",0.91184332818327,0.311927118265146,0.319053540819413
"RPE1","PM",0.976974994482075,0.343142186452046,0.324942022653178
"RPE1","PM",1.04210666078088,0.247093673150011,0.312042483110947
"RPE1","PM",1.10723832707969,0.125521648408972,0.257432863912883
"RPE1","PM",1.17236999337849,0.177397719651241,0.248687527308171
"RPE1","PM",1.2375016596773,0.0969241374170952,0.247222128860955
"RPE1","PM",1.3026333259761,0.0975296221775095,0.28766174839512
"RPE1","PM",1.3677649922749,0.0946232953275207,0.229449131180049
"RPE1","PM",1.43289665857371,0.0734965347641404,0.237770981077538
"RPE1","PM",1.49802832487252,0.034037558685446,0.254481900984775
"RPE1","PM",1.56315999117132,0.0544097920858484,0.251134339394347
"RPE1","PM",1.62829165747012,0.0602038154855056,0.241622693509898
"RPE1","PM",1.69342332376893,0.0568224159773455,0.250294087991127
"RPE1","PM",1.75855499006774,0.0670690811535882,0.28296978455954
"RPE1","PM",1.82368665636654,0.0732729711602951,0.270587839881693
"RPE1","PM",1.88881832266534,0.0626071242268426,0.258373945484489
"RPE1","PM",1.95394998896415,0.0918753260302556,0.282263973380836
"RPE1","PM",2.01908165526295,0.0694351292942842,0.293597284307465
"RPE1","PM",2.08421332156176,0.112722632088829,0.316431956441367
"RPE1","PM",2.14934498786057,0.262314628511812,0.372298591738648
"RPE1","PM",2.21447665415937,0.505756762799016,0.437851645212247
"RPE1","PM",2.27960832045818,0.825052164840897,0.402574530299466
"RPE1","PM",2.34473998675698,0.83574595722483,0.33005747319598
"RPE1","PM",2.40987165305578,0.69425814144124,0.335650186535811
"RPE1","PM",2.47500331935459,0.538601982263954,0.306691762175243
"RPE1","PM",2.5401349856534,0.321046650272002,0.332309346956609
"RPE1","PM",2.6052666519522,0.234266711379387,0.35202500588176
"RPE1","PM",2.670398318251,0.23647440196736,0.37771653278661
"RPE1","PM",2.73552998454981,0.242426782919741,0.367196585218297
"RPE1","PM",2.80066165084861,0.373984648632536,0.437179444089672
"RPE1","PM",2.86579331714742,0.356705045085327,0.416428595435755
"RPE1","PM",2.93092498344622,0.299156047395484,0.407642926763688
"RPE1","PM",2.99605664974503,0.188818093747671,0.37727288004571
"RPE1","PM",3.06118831604384,0.178916089127357,0.263422175915034
"RPE1","PM",3.12631998234264,0.085811163275952,0.280570026551944
"RPE1","PM",3.19145164864144,0.0425329756315672,0.275326857795853
"RPE1","PM",3.25658331494025,0.0619736940159475,0.28208247907774
"RPE1","PM",3.32171498123905,0.0104981742305686,0.322394380398615
"RPE1","PM",3.38684664753786,0.0399526790371861,0.302887103821463
"RPE1","PM",3.45197831383667,0.0684942991281019,0.297395220650019
"RPE1","PM",3.51710998013547,0.0653178329234667,0.245427351863678
"RPE1","PM",3.58224164643427,0.0500316715105447,0.288710382146338
"RPE1","PM",3.64737331273308,0.021201281764662,0.278634087318926
"RPE1","PM",3.71250497903188,0.0403252850435948,0.265687493698115
"RPE1","PM",3.77763664533069,0.0661096206870854,0.279635666991564
"RPE1","PM",3.8427683116295,0.09459534987704,0.28358820959231
"RPE1","PM",3.9078999779283,0.0697145837990908,0.338130608678116
"RPE1","PM",3.9730316442271,0.101404724644161,0.307814338049945
